site_id,"(0,5]","(5,10]","(10,15]","(15,20]","(20,25]","(25,30]","(30,35]","(35,40]",cluster,cluster_label
EAZ002,0.308656036,0.486332574,0.20501139,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
EAZ006,0.952380952,0.047619048,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
EAZ008,0.327702703,0.486486486,0.176801802,0.006756757,0.002252252,0.0,0.0,0.0,0,5–10m dominant
EAZ011,0.947695035,0.022163121,0.015070922,0.006205674,0.008865248,0.0,0.0,0.0,3,0–5m dominant
EAZ012,0.796039604,0.132673267,0.065346535,0.003960396,0.001980198,0.0,0.0,0.0,3,0–5m dominant
EAZ013,0.302325581,0.15503876,0.085271318,0.271317829,0.186046512,0.0,0.0,0.0,4,0–25m mixed structure
EAZ015,0.475,0.325,0.2,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
EAZ016,0.580645161,0.322580645,0.096774194,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
EAZ019,0.25,0.213768116,0.163043478,0.369565217,0.003623188,0.0,0.0,0.0,1,10–15m dominant
EAZ024,0.615384615,0.384615385,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
EBE002,0.164705882,0.529411765,0.170588235,0.111764706,0.023529412,0.0,0.0,0.0,0,5–10m dominant
EBE008,0.775510204,0.142857143,0.06122449,0.020408163,0.0,0.0,0.0,0.0,3,0–5m dominant
EBE014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
EBG002,0.900497512,0.084577114,0.007462687,0.004975124,0.002487562,0.0,0.0,0.0,3,0–5m dominant
EBH007,0.541666667,0.395833333,0.0625,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
EBP001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
EBW006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
EBY002,0.458823529,0.282352941,0.070588235,0.047058824,0.117647059,0.023529412,0.0,0.0,4,0–25m mixed structure
EBZ002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
EBZ003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
EJL001,0.125,0.408783784,0.402027027,0.054054054,0.010135135,0.0,0.0,0.0,1,10–15m dominant
EXE00201,0.231321839,0.752873563,0.015804598,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
EXE003,0.983108108,0.010135135,0.006756757,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
EZM001,0.3125,0.125,0.5625,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
FDD001,0.928571429,0.071428571,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
